time,text
2:09:00,"I go back to sleep and only think about it later when they tell me Time of Death, 2:09 am?—M.Jocelyn—http://bit.ly/1bVcan1—#twitterfiction"
2:10:00,"1:10 AM. Nicaraguan time, or 2:10 AM. our time, and what with radio silence, no one knew—Norman Mailer—http://bit.ly/1bVhvup—#twitterfiction"
2:11:00,"2:11 A.M., WWLNew OrleansRadio: “Let's go to Allen...on the 6th fl of Baptist Hospital?—@sherifink—http://bit.ly/1inRzpN—#twitterfiction"
2:12:00,Kevin couldn't sleep. His digital clock read 2:12am. Cromwell snoozed at the edge of the bed—A.Behrens—http://bit.ly/1mSdMzi—#twitterfiction
2:13:00,"Not only did Stirling send this message; he sent it 3 times: at 1:56, 2:08, and 2:13 a.m—R.Massie—http://bit.ly/1pQyWQC—#twitterfiction"
2:14:00,It was a moonless night...his dog whimper at his feet. 2:14 am. Kevin looked toward Cromwell—A.Behrens—http://bit.ly/1bVjGhq—#twitterfiction
2:15:00,We were communicating with other spirits...he came at 2:15AM....FATHER: I love you also—Harold Sherman—http://bit.ly/1qm5rXk—#twitterfiction
2:16:00,"watched the clock...tick off a second at a time, until 2:16 am...my jailers approached.—Melanie Wells—http://bit.ly/1cMmTLD—#twitterfiction"
2:17:00,"""Two-seventeen,"" he marveled. It was the strangest time he'd seen in his entire life.—Jonathan Franzen—http://bit.ly/1cMncWE—#twitterfiction"
2:18:00,"on the nightstand read 2:18 A.M. Just over 3 hrs before he had to wake for morning services—M,Baron—http://bit.ly/1ctVde6—#twitterfiction"
2:19:00,2:19 A M. In a way I was both disappointed and elated at my sperm's performance.—Mike Gayle—http://bit.ly/1jIB7C7—#twitterfiction
2:20:00,the last network to change its call—at 2:20 A.M....Bush appeared to have taken the lead—A.Bardach—http://bit.ly/1hOzZuQ—#twitterfiction
2:21:00,"In fact, you would not have amassed your first billion dollars until 2:21 A.M—Philip M Stern—http://bit.ly/1hOzLUo—#twitterfiction"
2:22:00,"From: Emily Mann Date: Mon, May 22, 2:22 AM One of the IT guys at my company is rabid—Anonymous Lawyer—http://bit.ly/1lrkM7O—#twitterfiction"
2:23:00,watch provided...probable time and date of the murder...watch had stopped at 2:23 on May 24—L.Deighton—http://bit.ly/1ciHoVC—#twitterfiction
2:24:00,my daughter had sent hers at 2:24 am...telltale time signatures...suffering from insomnia—Julia Glass—http://bit.ly/1jICKjn—#twitterfiction
2:25:00,Lawton called Joe Goodman to the stand...Williams had called him between 2:20 and 2:25 AM—John Berendt—http://bit.ly/1ciABeD—#twitterfiction
2:26:00,"it was very late indeed, and I took my leave at 2:26 am.—Judith Merril—http://bit.ly/1cMouAS—#twitterfiction"
2:27:00,digital clock on my nightstand — 2:27 I shivered the chill of early morning seeping into me—JHallquist—http://bit.ly/1hzlg8k—#twitterfiction
2:28:00,"At 2:28 am, both thieves were back in the Dutch Room...carried the five Dutch paintings—@RobertWittman—http://bit.ly/1pKBgbZ—#twitterfiction"
2:29:00,Trisha Meili...arrived by ambulance at 2:29 am. Her situation was grave.—Sarah Burns—http://bit.ly/1kCZTDB—#twitterfiction
2:30:00,"“Look,” I said, “you're in Ancona and I'm up at 2:30 AM. We're all inconvenienced.""—http://bit.ly/NgvPm5—#twitterfiction"
2:31:00,And then I woke up because there were people shouting in the flat and it was 2.31 am.—Mark Haddon—http://bit.ly/1fOBSuq—#twitterfiction
2:32:00,"Why now, when the clock read 2:32 A.M.? It was my fault anyway.—Pauls Toutonghi—http://bit.ly/1fR9S7Q—#twitterfiction"
2:33:00,"glanced at the clock on her night table. It read 2:33, and she wasn't the slightest bit tired—D.Taylor—http://bit.ly/1lLma5w—#twitterfiction"
2:34:00,"robbery would have been going on, and—But it wasn't going on! It was two-thirty-four...—Jim Thompson—http://bit.ly/MYI9Xq—#twitterfiction"
2:35:00,"At the time of writing, 2:35 am, Mon, Dec 1, 2010, no cure for body odour has been found—Cyrus Broacha—http://bit.ly/1dMSbSw—#twitterfiction"
2:36:00,The plane appeared again on Sakhalin Island radars at 2:36 A.M—David Hoffman—http://bit.ly/1bVemuC—#twitterfiction
2:37:00,"I was on at 2:37 A.M. for about seven minutes, answering shallow questions—Robin Casarjian—http://bit.ly/ONqPql—#twitterfiction"
2:38:00,The next time recorded in Cross's notebook was 2:38am. “I received a radio message...”—Gordon Sinclair—http://bit.ly/1kCV25o—#twitterfiction
2:39:00,The time was 2:39 A.M. I sat down at my desk and picked up the phone.—Russell Atwood—http://bit.ly/1kFQzBU—#twitterfiction
2:40:00,about 2:40 am. Stone had again called up the master by voice pipe...the ship...had disappeared—M.Davie—http://bit.ly/1fys2qd—#twitterfiction
2:41:00,"opened the...door twice, at 2:41 am. and 2:45 am. The thieves stole three other works of art—R.Wittman—http://bit.ly/1ctWdyV—#twitterfiction"
2:42:00,2:42am. It was the nape of her neck that remained...as she had seen it just this morning—Kathleen Snow—http://bit.ly/1ctVGNz—#twitterfiction
2:43:00,It is now 2:43 AM. by the digital clock on my desk and my back aches and my eyes are on fire—R.Cormier—http://bit.ly/1gJbNcC—#twitterfiction
2:44:00,"Katherine Anne Merick put in her appearance at 2:44 A.M., November 23—Fawcett&Kazickas&Lederer—http://bit.ly/1bVkdA9—#twitterfiction"
2:45:00,Go to bed at 2:45 A.M—David Eddie—http://bit.ly/1fyr8u2—#twitterfiction
2:46:00,"Mrs. Kooshof 's bedside clock showed 2:46AM...I lay listening, sniffing the acrid night air—T.O'Brien—http://bit.ly/1mSc8gT—#twitterfiction"
2:47:00,"At 2:47 am., the colonel, the VP, his wife, and guests gathered in the parlor sitting room—L.McCartney—http://bit.ly/1iq7FDT—#twitterfiction"
2:48:00,The time now is 2:48 am. Inspector Rutger Verhoeven is terminating the interview.'—Patrick Woodrow—http://bit.ly/1eLPccA—#twitterfiction
2:49:00,"Chauncey Wendell Bailey Jr. was born in Oakland on October 20, 1949, at 2:49 am.—Thomas Peele—http://bit.ly/NGMbo0—#twitterfiction"
2:50:00,"At 2:50 am., Sutton called the mayor and asked for a $5.7-million lump-sum payment.—H. G. Bissinger—http://bit.ly/1fyvqS8—#twitterfiction"
2:51:00,U-boats have no radar. Bahr gives up the chase and submerges at 2:51 am. on 22 Sept.—Bercuson&Herwig—http://bit.ly/1ctTZzB—#twitterfiction
2:52:00,"Zakopan, 2:52 A.M. AN ARMY OF THE DISAPPEARED had seized the hallway ahead—Francine Mathews—http://bit.ly/1mSqcae—#twitterfiction"
2:53:00,"“The one called 2:53” “I'd forgotten about that,” Uncle Nick said, smiling at the memory—M.Beil—http://bit.ly/1i26fiH—#twitterfiction"
2:54:00,a bomb exploded at 2:54 am. in Room 629. Thatcher had just finished work—Gerry Adams—http://bit.ly/1kkNya8—#twitterfiction
2:55:00,we can see that at 2:55 am. computer number lQT.0.0.l asked the server to show the client—@dimitrimaex—http://bit.ly/1kCTUP7—#twitterfiction
2:56:00,GOVENOR GEOFFRY HOLLING AT 2:56 A.M. GAVE FINAL REFUSAL OF COMMUTATION OR REPRIEVE—Kenneth Fearing—http://bit.ly/1dFd4T8—#twitterfiction
2:57:00,the LED clock-radio on his bedroom dresser. The glowing red numerals read 2:57 A.M—David Keith Cohler—http://bit.ly/ONoxHF—#twitterfiction
2:58:00,"At 2.58 am., Young was approaching the sandy beaches around Castricum aan Zee—By James Holland—http://bit.ly/1hOzlNQ—#twitterfiction"
2:59:00,The phone rang at 2:59am. I know this because three enormous red digits assaulted my eyes—Randy Alcorn—http://bit.ly/1g0ZDKl—#twitterfiction
3:00:00,"3.00am, 10 DOWNING STREET...Roosevelt is beginning his radio speech...sirens...London—Terry Charman—http://bit.ly/1k8UFze—#twitterfiction"
3:01:00,Actually open your book and stare at all the notes 3:01 am: Fall asleep—Clyde D'Souza—http://bit.ly/1gJfFu7—#twitterfiction
3:02:00,they will use this information — to torment you. 3:02am. That's not what happened tonight—Pete Johnson—http://bit.ly/1o2X9iU—#twitterfiction
3:03:00,When I looked up again it was 3:03. I was still face down—Stella Black —http://bit.ly/1ffg0XR—#twitterfiction
3:04:00,"Noise Diary-Tues 2 Oct, 3.04am. I know what he does. With the choral music, through the wall—S.Hannah —http://bit.ly/1hOjKm2—#twitterfiction"
3:05:00,Complaint 3:05 AM. Ptl. Ryan C. reports that some unknown citizen informed him of a crap game—J.Breslin—http://bit.ly/NGKO8S—#twitterfiction
3:06:00,"making a note of the time of the disturbance: 'Man's voice: shouting: 3.06 am.,' he wrote—Ben Elton —http://bit.ly/1esH28Z—#twitterfiction"
3:07:00,Silas enfocó la pantalla luminosa del radiodespertador: 3.07 am. Se le aceleró el pulso.—Ked Kosmatka—http://bit.ly/1jwF6BQ—#twitterfiction
3:08:00,clocks went forward and at 3.08am. British Summer Time. the phone rang (we were both asleep)—Tony Benn—http://bit.ly/1fBSns6—#twitterfiction
3:09:00,"At 3:09 A.M. an order was given to destroy the plane, but then rescinded.—David Hoffman—http://bit.ly/1fRbzCa—#twitterfiction"
3:10:00,At exactly 3.10 am Armageddon began. Never could I have imagined such a sight—Will Davies—http://bit.ly/1kdozCt—#twitterfiction
3:11:37,"At 3.11 am. and thirty—seven seconds, Wargentin spotted a small dent in the sun—Andrea Wulf—http://bit.ly/1hlugxy—#twitterfiction"
3:12:00,Boy emerged unnoticed (through a window) at 3.12 am...Remained in situ all the night—Joseph O'Connor—http://bit.ly/1bKAkR2—#twitterfiction
3:13:00,It is 3:13 am. where he is. We chat for a few minutes about general things—Dave Eggers—http://bit.ly/1g0ZMgS—#twitterfiction
3:14:00,"a black eye, to the side of the cell, partially stripped. Wednesday 3.14- am., bent over—@Jenni_Fagan—http://bit.ly/1mvFKk5—#twitterfiction"
3:15:00,"It is 3.15 am, Mallika, and I have to sleep,' Subbu said in a hoarse voice. 'I am upset,'—TGC Prasad —http://bit.ly/1c4oMIN—#twitterfiction"
3:16:00,"At 3.16 am., the alarm was raised and immediately a full-scale investigation—Gerry O'Carroll—http://bit.ly/1cjEIkY—#twitterfiction"
3:17:00,"the date was right.' 3.17am, DANZIG German forces...firing on Polish-occupied positions—T.Charman—http://bit.ly/1cjFA9f—#twitterfiction"
3:18:00,It's 3:18am. Key won't fit. I'm locked out. I'll die of hypothermia. Stupid ringing phone—A.Clarke—http://bit.ly/1mEYRLY—#twitterfiction
3:19:00,"At 3:19 A.M., September 27, I beheld the miracle of Matthew Bennett Wright's birth.—Alan D. Wright—http://bit.ly/1dMVKbn—#twitterfiction"
3:20:00,the godforsaken hour of 3.20am. is not especially a hardship to me because I am an insomniac—S.Prebble—http://bit.ly/1fq6Bh4—#twitterfiction
3:21:00,At precisely 3:21AM. they attacked the airfield. While secondary assaults were hurled—Shelby Stanton—http://bit.ly/1eC8l5s—#twitterfiction
3:22:00,I lay awake waiting for her return until 3:22 a.m—Karen Russell—http://bit.ly/PgnPCZ—#twitterfiction
3:23:00,Armstrong and Aldrin had now been awake for 21 hrs...at 3:23 Houston bid them goodnight—D.Parry—http://bit.ly/1cjHkzg—#twitterfiction
3:24:00,negligee for Daddy...five-year-old son to creep into their bed at 3:24 am—S.Perry—http://bit.ly/1g0ZBCj—#twitterfiction
3:25:00,"It was 3:25am. A strange thrill, to think I was the only Mulvaney awake in the house—@JoyceCarolOates —http://bit.ly/1nwAg9a—#twitterfiction"
3:26:00,492 KE007 left the peninsula Tokyo time for the attack was 3:26 AM. —Edmund Morris—http://bit.ly/NGIP4s—#twitterfiction
3:27:00,The moon reflected off the battered face of my watch – 3.27 am — Jacqueline Pascarl—http://bit.ly/NupLWQ—#twitterfiction
3:28:00,"Candle extinguished 3.28 am. Subject did not leave the house yesterday, nor all the night—J.O'Connor —http://bit.ly/1hlAc9T—#twitterfiction"
3:29:00,Which explains why I am dancing in a club in Pat Pong at 3:29 a.m.—John Burdett—http://bit.ly/1lkB0Nq—#twitterfiction
3:30:00,Around. 3.30. am. 'Oh gosh! That metro girl was Sanaya!—Sudeep Nagarkar—http://bit.ly/MrdbXJ—#twitterfiction
3:31:00,I woke up at 3.31 am. to Charlotte shouting...I half listened—Grant Stoddard—http://bit.ly/1k84DUK—#twitterfiction
3:32:00,Burton reporting that Ashby had just returned home. Frost checked the time. 3.32 am—R D Wingfield—http://bit.ly/1fStbd3—#twitterfiction
3:33:00,"American Countess Loris, left the Dark One's apartment at 3.33 am—Simon Sebag Montefiore—http://bit.ly/1clGkL1—#twitterfiction"
3:34:00,Checking his watch he saw that it was 3.34 am. He had been asleep for less than an hour.—Michael White—http://bit.ly/1dxctzq—#twitterfiction
3:35:00,He looked at his watch: 3.45 am. He could see the hands of the alarm clock in the darkness—H.Mankell—http://bit.ly/1dxcK5o—#twitterfiction
3:36:00,it was not until 3:36 am. that Roosevelt pulled ahead in New Hampshire—Jean Edward Smith—http://bit.ly/1fRdkzk—#twitterfiction
3:37:00,At the sixth station there was a soil explosion At 3.37 am. in the dark—Paul Durcan —http://bit.ly/1myuBiz—#twitterfiction
3:38:00,Carmela insisted that Maradona ring her back...rather groggily...morning - at 3.38 be precise—P.Agnew —http://bit.ly/1myv4kH—#twitterfiction
3:39:00,It was 3: 39 am. She watched as Cecily raced around in a frenzy—Cyndi Sand-Eveland—http://bit.ly/1g0WuKx—#twitterfiction
3:40:00,Bessie glanced at the bedside clock: 3.40 am.! She closed her eyes. What a nightmare.—Sasha Blake —http://bit.ly/OAWD1l—#twitterfiction
3:41:00,He stretched out his hand and switched on the bedside light. The alarm clock said 3.41 am—H.Mankell—http://bit.ly/1hR3DnF—#twitterfiction
3:42:00,police officers dropping in at 3.42 for a random social visit. The ginger clears his throat— Y.Heath—http://bit.ly/1fq9TRA—#twitterfiction
3:43:00,I check my Breitling watch one more time. It is 3.43 am. on the dot somewhere over Iraq—Matt Croucher—http://bit.ly/Msz2hu—#twitterfiction
3:44:00,"It is too early to call anyone for a ride, so I decide to walk home. It is 3:44 am—Dave Eggers—http://bit.ly/1kkQeoa—#twitterfiction"
3:45:00,Drunk recommences snoring. 3.45 am. Sympathy snorer on other side of dormitory starts up—Tony Hawks —http://bit.ly/1cO2FnO—#twitterfiction
3:46:00,"At 3:46 am (it's burned into my memory), I find it. Page 114. At the bottom of the page—@Markus_Zusak—http://bit.ly/1mXJsDm—#twitterfiction"
3:47:00,The moon entered Aries at 3.47 am. on 21 March.—Michael White—http://bit.ly/1euURnn—#twitterfiction
3:48:00,She looked at her sent folder and saw a message she'd sent to him at 3.48 am—Lisa Jewell —http://bit.ly/1dxgCDA—#twitterfiction
3:49:00,The NSA located the Almetyevsk twenty-five miles from La lsabela at 3:49 a.m.—Michael Dobbs—http://bit.ly/1eh04zS—#twitterfiction
3:50:00,"examined the body and signed the death certificate at 3.50 am., barely 20 minutes later—Matthew Smith—http://bit.ly/1hwSHHc—#twitterfiction"
3:51:00,Griffiths&Thorburn played out the longest match...completing their 2nd-round match at 3.51am—Hennessey—http://bit.ly/1hdKObs—#twitterfiction
3:52:00,a new warning sounded at 3:52 A.M. and another wave of raiders hit the besieged city—@ jabrockmole—http://bit.ly/1fXtjr3—#twitterfiction
3:53:00,At 3:53 A.M the “Wee Vee” opened the major gunfire phase of the battle—James D. Hornfischer—http://bit.ly/ONntnd—#twitterfiction
3:54:00,The headache that had begun at 3:54 a.m.grew larger by the minute—Jill Elizabeth Nelson—http://bit.ly/1ffPrSh—#twitterfiction
3:55:00,"in the cavernous basement ktchen @ 3:55 in a single pool of light, as though on stage, is Theo—McEwan —http://bit.ly/1fgngmf—#twitterfiction"
3:56:00,"Dave Ladman, one of two guards on the graveyard shift, retrieved the delivery at 3:56am—@deankoontz—http://bit.ly/1ll7iI2—#twitterfiction"
3:57:00,A car loses control in a Paris underpass. 3.57am Three people are pronounced dead —Tom Cain—http://bit.ly/1gBaxrK—#twitterfiction
3:58:00,The clock atop the clubhouse reads 3:58—Don DeLillo—http://bit.ly/1iowdso—#twitterfiction
3:59:00,The van backed into the warehouse. 3:59 AM. Two masked men...ordered them to lie prone—Volkman&Cummings—http://bit.ly/NgFFof—#twitterfiction
4:00:00,at four in the morning Sergio Gonzalez Rodriguez got a call from Azucena Esquivel Plata—Roberto Bolaño—http://bit.ly/1nxaim1—#twitterfiction
4:01:00,At 4:01 am. PST a message had come from the craft saying that it had rolled slightly—William E Burrows—http://bit.ly/1hniNhz—#twitterfiction
4:02:00,"At 4:02 am. on October 22, 1947, Sandra McLeod Hendren was born—G. Wayne Miller—http://bit.ly/1htU5f9—#twitterfiction"
4:03:00,"If I'm here, I hold them off until 4:03 and then ask them their life story—John Knowles—http://bit.ly/1fuLJVR—#twitterfiction"
4:04:00,The first patrol car arrived at the corner of Rorer and Westmoreland at 4:04 am—H. G. Bissinger—http://bit.ly/1fvbfEI—#twitterfiction
4:05:00,"At 4:05 am., the aircraft was cleared for takeoff and became airborne.—Monahan&Neidel-Greenlee—http://bit.ly/NAXPRl—#twitterfiction"
4:06:00,"It is March 20, 2977, 4:06 A.M. 'I can't do it!' ...'Your choice, Frankie,'—@williamlanday—http://bit.ly/1fuNvGJ—#twitterfiction"
4:07:00,"Incident Report, Sarasota Police Dept., 4:07 A.M., 9/11/01, obtained by authors—Anthony Summers—http://bit.ly/1hnqaFL—#twitterfiction"
4:08:00,discover the extent of the catastrophe for himself. At 4:08AM Shima arrived on the scene—J.Hornfischer—http://bit.ly/1mJT8kG—#twitterfiction
4:09:00,Harold Cooper suspended the game at 4:09 AM.—Steve Wulf—http://bit.ly/1fuJwKf—#twitterfiction
4:10:00,"my pen had dried up...my clock had stopped at ten-past four, I began to guess the truth—Marcel Aymé—http://bit.ly/1qn2OUV—#twitterfiction"
4:11:00,The C4...smelled like burned oll. The cords abraded your hands. All done at 4:11 am—James Ellroy—http://bit.ly/1hFwo22—#twitterfiction
4:12:00,I looked at the digital clock on my DVD player and the time flashed 4:12 AM—E. Lynn Harris—http://bit.ly/NGJjrg—#twitterfiction
4:13:00,"At 4:13 AM, a group of fighters had stopped to pray on a hill 2 kilometers NE of Ganjigal—@Dakota_Meyer—http://bit.ly/N9yazc—#twitterfiction"
4:14:00,"At 4:14 AM, Barh decides to go up for a look.—Bercuson&Herwig—http://bit.ly/1o9JeI4—#twitterfiction"
4:15:00,In 1938 the Jews of Leipzig were pulled out of their beds at 4:15 am—Victor Klemperer—http://bit.ly/MzUWPP—#twitterfiction
4:16:00,In this bed. at 4:16 A.M. on February 6. 1911 Ronald Wilson Reagan was born—Edmund Morris—http://bit.ly/1ce71qo—#twitterfiction
4:17:00,He glanced at her clock. 4:17 am. More than three hours since the strange assault had stopped—K.Flint—http://bit.ly/1bQbOxX—#twitterfiction
4:18:00,"At 4:18am, Bill reached Gore, later reporting that the VP had been ""in a good humor—Sally Bedell Smith—http://bit.ly/1hOxdWp—#twitterfiction"
4:19:00,the neon clock: 4:19 A.M. Was that all? He could have sworn she'd been gone more than a yr—O.Rupprecht—http://bit.ly/1jIzgx5—#twitterfiction
4:20:00,The seeds then emit dense smoke and fumes...The Scythians shriek with delight at the fumes.—Herodotus—http://bit.ly/1oDu7Xr—#twitterfiction
4:21:00,"I'll never forget it, 4:21 AM.—Ann Louise Bardach—http://bit.ly/1o9IPW6—#twitterfiction"
4:22:00,Gus' watch said it was 4:22 A.M. It was a Rolex and it lived on the table beside his bed—Lynn Michaels—http://bit.ly/1hnrXef—#twitterfiction
4:23:00,Admittedly it was 4:23. am. on an almost empty road. But it is a 30 mph zone—James Clavell—http://bit.ly/Natw3T—#twitterfiction
4:24:00,"Finally, at 4:24 am. California time, Meese awakened—Steven F. Hayward—http://bit.ly/1bQakDO—#twitterfiction"
4:25:00,the telephone call was received by the Police Department at 4:25 AM—Matthew Smith—http://bit.ly/1esvCXD—#twitterfiction
4:26:00,Local time: 4.26 am. Just what I needed - 28 hours in and a stand-up comedian had taken over—D.McRae—http://bit.ly/1mSqcXP—#twitterfiction
4:27:00,"It was 4:27 am. in Minnesota. ""Do it"" he said. First he had to convince his sister—Brett Battles—http://bit.ly/1o9O2wX—#twitterfiction"
4:28:00,"After several mins of work, he pulled his hands free. 4:28am. Murray lay still—Volkman&Cummings—http://bit.ly/1hFEfg6—#twitterfiction"
4:29:00,She refused to set the alarm for 4:29 am. just to trick the clock into ringing—N. D. Wilson—http://bit.ly/1hXLVPu—#twitterfiction
4:30:00,"I left the house at 4:30 am., and most days I didn't get home until after you boys—Lt. Col. Mark Weber—http://bit.ly/1cYDm2y—#twitterfiction"
4:31:00,The windup alarm was sloppy...it actually rang at 4:31 am.—N. D. Wilson—http://bit.ly/1mKZgt9—#twitterfiction
4:32:00,"It is 4:32 by the time I reach my hovel. As usual, I had forgotten to take my mobile with me—J.Burdett—http://bit.ly/1pACarj—#twitterfiction"
4:33:00,the Paris-Cerbere that had just started up was due at the Cahors station at 4:33 A.M—Simone Signoret—http://bit.ly/1cqZtLy—#twitterfiction
4:34:00,The story...posted online at 4:34 a.m...36 hours after Obama was declared the winner—Jonathan Allen—http://bit.ly/NKuB2k—#twitterfiction
4:35:00,"Monday,. 4:35. A.M. The hot sun felt good beating down on Rena's city white skin—Gary Gottesfeld—http://bit.ly/1krNHph—#twitterfiction"
4:36:00,"coast of Turkey, it was 4:36. Powers' twenty-four-year-old wife Barbara was asleep in trailer—Wise&Ross—http://bit.ly/ONrgRq—#twitterfiction"
4:37:00,"the matter of my conception, which took place in the year 1571, May 16, at 4:37 A.M—Charles A. Whitney—http://bit.ly/1ohLGvZ—#twitterfiction"
4:38:00,"THE CLOCK READ 4:38 am., and the night was as frigid as her Frigidaire—Rene Gutteridge—http://bit.ly/1fXMnq0—#twitterfiction"
4:39:00,It was 4:39 am. according to the digital readout on her clock radio. —A. A. McFedries—http://bit.ly/1cYRsAY—#twitterfiction
4:39:57,His standard-issue paratrooper watch showed the second hand ticking toward 4:40 A.M.—Alex Kershaw—http://bit.ly/OIcH1x—#twitterfiction
4:41:00,At 4:41 Crane's voice crackled thru the walkie-talkie...he'd read their thoughts of mutiny—R.Jefferson—http://bit.ly/1nxGh5s—#twitterfiction
4:42:00,NSA:4:42 AM NUMEROUS FIRE FIGHTS ALL AROUND THE BUILDING—James Bamford—http://bit.ly/1hFvylS—#twitterfiction
4:43:00,"At 4:43 A.M., Hall reported that he had finally reached the South Summit—Michael Useem—http://bit.ly/1dGXp2g—#twitterfiction"
4:44:00,At 4:44 a. m. Lise and Aly disappeared into the fresh air of the Bois de Boulogne—Leonard Slater—http://bit.ly/1eCKCNQ—#twitterfiction
4:45:00,"It leaves from outside Hi-Lo supermarket in Negril at 4:45 am ...Fares are J$2,400—Fodor's—http://bit.ly/1hFFkol—#twitterfiction"
4:46:00,The clock radio on the nightstand glows 4:46 PM. I close my eyes. —Charlie Huston—http://bit.ly/1cYMbcq—#twitterfiction
4:47:00,It was 4:47 am...The chopper rose into a morning sky filled with monsoon-spawned lightning—Tom Bissell—http://bit.ly/1htQVIb—#twitterfiction
4:48:00,give u the denouement before the details: Since the skirmish will rage until precisely 4:48—M.Seligson—http://bit.ly/1esspat—#twitterfiction
4:49:00,"Flight 364 began its descent toward JFK at 4:49 on June 3, Holder gave specific instructions—B.Koerner—http://bit.ly/1fXFogO—#twitterfiction"
4:50:00,"Mrs. Carey, one of the best-known women in this country, died last Monday morning at 4:50 am—J.Tobin—http://bit.ly/1mJMbjG—#twitterfiction"
4:51:00,"At 4:51 A.M., Hughes reported, ""Artillery barrage working beautifully,"" —Harries&Harries—http://bit.ly/1gG5rKN—#twitterfiction"
4:52:00,The clock on the stove said 4:52 A.M. I returned to the bedroom for my robe—Lisa Reardon—http://bit.ly/1htXlqG—#twitterfiction
4:53:00,"At 4:53 A.M., the Itasca radioman heard Amelia say “partly cloudy.”—@Susan_Sloate—http://bit.ly/OaOQXo—#twitterfiction"
4:54:00,"It is 4:54AM ""Let's start timing them,"" I say, the calmness of my voice belying the terror—D.Greenburg—http://bit.ly/1cqY8o3—#twitterfiction"
4:55:00,I looked at the alarm clock on the bedside table: 4:55 AM. Clarity was making a comeback—Brian McGrory—http://bit.ly/1hXHvYM—#twitterfiction
4:56:00,"It was 4:56 am., and Rowley had been having a wonderful time since 3:30—Peter Straub—http://bit.ly/1lopXWa—#twitterfiction"
4:57:00,"I have to listen to rants like the one Coondog delivers at 4:57 am. on Sunday, January 16—Jason Fagone—http://bit.ly/1jEuf8R—#twitterfiction"
4:58:00,"A Ch 4 newsman says of the quake that struck So. CA at 4:58 am., leaving a 7.4 on the Richter scale—http://bit.ly/1kelO72—#twitterfiction"
4:59:54,Gately gets to the shelter at 0459.9h and just shuts his head off as if his head had a ctrl switch—dfw—http://bit.ly/1k85yBX—#twitterfiction
5:00:00,"slap myself hard in the face at 5:00 am., greeting the early-riser guests—Jacob Tomsky—http://bit.ly/1fR91UF—#twitterfiction"
5:01:00,I switched my newly scheduled BlackBerry alarm from 6:01 A.M. to 5:01 AM.—Charles McDowell—http://bit.ly/NgHWiY—#twitterfiction
5:02:00,"The screen says ""5:02 A.M."" ... Mulder and Scully begin to question the young couple—Phil Farrand—http://bit.ly/1hOzssN—#twitterfiction"
5:03:00,Have you noticed that it gets light now at 5:03 A.M.?—Tony Kornheiser—http://bit.ly/1g103jT—#twitterfiction
5:04:00,"Exactly at 5:04 A.M. on Friday, February 2 3, my baby son was born.—@reba—http://bit.ly/1ctTSE7—#twitterfiction"
5:05:00,"The next morning, about 18 hours later, my paper arrived at 5:05 A.M.—@tom_peters—http://bit.ly/1eC1QQa—#twitterfiction"
5:06:00,"When we arrived at 5:06 a.m., the sun would be just over the horizon.— Bill Zimmerman—http://bit.ly/OaR3Sz—#twitterfiction"
5:07:00,"Armed with picks, axes, shovels, and lanterns, the women went to work at 5:07 A.M.—Lori Copeland—http://bit.ly/1i231vn—#twitterfiction"
5:08:00,"At 5:08 am. the escorts heard a heavy explosion, and fired ""Snowflake"" illuminants.—Max Hastings—http://bit.ly/1hznYKO—#twitterfiction"
5:09:00,the two earliest trains to be obtained were the 5:09 for Dunkerque & the 5:37 for Ostend—Louis J.Vance—http://bit.ly/1lMhxIw—#twitterfiction
5:10:00,explain many curious aspects...: Why the signal had not been detected shortly after 5:10 am—P.Klass—http://bit.ly/1irbtER—#twitterfiction
5:11:00,"Snyder, who rushed to the president's side, arriving at 5:11 am...He was sixty-four ...—Jim Newton—http://bit.ly/1dMNBUu—#twitterfiction"
5:12:00,"Wide awake now, T.J. rolled over and checked his watch: 5:12 AM. .—Christina Skye—http://bit.ly/1mSkchJ—#twitterfiction"
5:13:00,And yet 5:13 AM . . . that would mean . . . The air around me is cool—Richard Cox—http://bit.ly/1g0YzGl—#twitterfiction
5:14:00,"At .5:14 A.M., the commander of the Far East Military District was given a report.—David Hoffman—http://bit.ly/1i20NfH—#twitterfiction"
5:15:00,"""At 5:15 am.,"" Admiral Montojo recorded, ""I made signal that our squadron open fire.""—Stephen Howarth—http://bit.ly/1g0VWV7—#twitterfiction"
5:16:00,The hands ofthe clock on the @SFFerryBuilding at the foot of Market Street froze at 5:16—John Simpson—http://bit.ly/1mSkaq6—#twitterfiction
5:17:00,"The tower clock, however, stopped at 5:17 a.m. on the morning of the quake—James Benét—http://bit.ly/1ohIz7n—#twitterfiction"
5:18:00,"Someone running a hydrogen bomb code from 2:09am. to 5:18am. on July 15, 1953, signs off—George Dyson—http://bit.ly/1eCc4Qy—#twitterfiction"
5:19:00,He checked his watch: 5:19 A.M. He'd come home from Suzanne's a little after four—Roy Johansen—http://bit.ly/1d7bk4R—#twitterfiction
5:20:00,"At 5:20 A.M., an American Catalina, flying off Midway, spotted Nagumo's fleet—Lacey&Murray—http://bit.ly/1bVfgaD—#twitterfiction"
5:21:00,"But without exception, on every June 12 the sun has risen at 5:21AM. and set at 8:59PM.—Russel Reiter—http://bit.ly/1hudZag—#twitterfiction"
